번호	설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치연월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	WGS84위도	WGS84경도	데이터기준일자
1002	성남시청 (서관)	"성남시청(본관 지하2층~지상3층, 의회 지상4~6층)"	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2013-12	경기도 성남시 중원구 성남대로 997		정보통신과	031-729-2433	37.420035	127.127243	2022-10-30
1003	"성남시청 (광장, 분수대)"	"성남시청(본관 지하2층~지상3층, 의회 지상4~6층)"	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2013-12	경기도 성남시 중원구 성남대로 997		정보통신과	031-729-2433	37.420035	127.127243	2022-10-30
1004	성남시의회	"성남시청(본관 지하2층~지상3층, 의회 지상4~6층)"	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2013-12	경기도 성남시 중원구 성남대로 997		정보통신과	031-729-2433	37.420035	127.127243	2022-10-30
1005	성남시의회	성남시의회(지상 4~6층)	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 중원구 성남대로 997		중앙도서관	031-729-8642	37.420035	127.127243	2022-10-30
1006	성남시청	"시청입구광장, 시청앞광장, 음악분수대"	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 중원구 성남대로 997		스마트도시과	031-729-8523	37.419695	127.127803	2022-10-30
1007	영생관리사업소(본관)	"1층(민원실, 식당), 2층(로전실, 로비, 관망실), 3층 사무실, 화장터"	경기도	성남시	관공서	KT	Public WiFi Free	2014-12	경기도 성남시 중원구 순암로 800		KT	031-1588-9010	37.418576	127.182928	2022-10-30
1008	영생관리사업소(추모원)	"1층 매점, 2층 로비, 3층 로비"	경기도	성남시	관공서	KT	Public WiFi Free	2014-12	경기도 성남시 중원구 순암로 800		KT	031-1588-9010	37.418576	127.182928	2022-10-30
1009	청소년상담복지센터	5층 로비	경기도	성남시	서민·복지시설	KT	Public WiFi Free	2014-12	경기도 성남시 중원구 성남대로997번길 25-11		KT	031-1588-9010	37.41812	127.126431	2022-10-30
1010	시청공원	놀이터 인근	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 중원구 성남대로 997		스마트도시과	031-729-8523	37.417856	127.123787	2022-10-30
1011	도촌동 주민센터	도촌동 주민센터	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2014-12	경기도 성남시 중원구 도촌북로 28		중원구 행정지원과	031-729-6072	37.416462	127.152741	2022-10-30
1012	야탑동 물놀이장	물놀이장 인근	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 분당구 양현로 375번길 31		스마트도시과	031-729-8523	37.415539	127.12085	2022-10-30
1013	도촌종합사회복지관	"지하1층 식당, 1층 로비, 2층(테라스, 행복누리센터, 아이디어룸, 도움실), 3층(아이랜트센터, 오감사랑, 희희낙락, 멀티룸), 4층(누리마당, 스마트유스존, 청소년아카데미), 5층 옥상"	경기도	성남시	서민·복지시설	KT	Public WiFi Free	2015-12	경기도 성남시 중원구 도촌북로 92		KT	031-1588-9010	37.415177	127.159011	2022-10-30
1014	에스이너싱홈	"지하1층 로비, 1층 로비, 2층 로비, 3층 로비"	경기도	성남시	서민·복지시설	LGU+	Public WiFi Free	2014-12	경기도 성남시 수정구 사송로80번길 7		LGU+	031-1544-8585	37.414799	127.110274	2022-10-30
1015	야탑 반려견	반려견장 인근	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 분당구 양현로 322		스마트도시과	031-729-8523	37.41322	127.122251	2022-10-30
1016	야탑1동 주민센터	야탑1동 주민센터	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2015-12	경기도 성남시 분당구 장미로86번길 18		분당구 행정지원과	031-729-7072	37.412	127.130278	2022-10-30
1017	야탑역 광장	"야탑역광장 2번, 4번 출구 근처"	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 분당구 성남대로 919		스마트도시과	031-729-8523	37.411924	127.128339	2022-10-30
1018	탑 어린이공원	탑 어린이공원	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2018-08	경기도 성남시 분당구 야탑로 111번길 12-14		스마트도시과	031-729-8523	37.411894	127.132202	2022-10-30
1019	이왕이공원	이왕이공원	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2018-08		경기도 성남시 중원구 도촌동 648	스마트도시과	031-729-8523	37.411881	127.162737	2022-10-30
1020	중탑 어린이공원	중탑 어린이공원	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2018-08	경기도 성남시 분당구 매화로48번길 17-4		스마트도시과	031-729-8523	37.411758	127.136192	2022-10-30
1021	약수터 어린이공원	약수터 어린이공원	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2018-08		경기도 성남시 중원구 도촌동 664	스마트도시과	031-729-8523	37.411484	127.166827	2022-10-30
1022	분당구보건소	"지하1층 탕비실, 1층 로비 대기실, 2층 상담실, 3층 정신보건센터"	경기도	성남시	관공서	LGU+	Public WiFi Free	2014-01	경기도 성남시 분당구 양현로 306		LGU+	031-1544-8585	37.41097	127.124627	2022-10-30
1023	위례동 주민센터	위례동주민센터 민원실	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 수정구 위례동로 91		수정구 행정지원과	031-729-5072	37.468547	127.149767	2022-10-30
1024	복정동 주민센터	복정동주민센터 민원실	경기도	성남시	관공서	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 수정구 복정로 144		수정구 행정지원과	031-729-5072	37.465684	127.127114	2022-10-30
1025	남한산성 비둘기광장	"관리사무소 건물외벽, 공연장 근처, 약사사 갈림길 화장실"	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2017-12	경기도 성남시 중원구 산성대로 626		스마트도시과	031-729-8523	37.464103	127.171262	2022-10-30
1026	양짓말 물놀이장	양짓말 물놀이장	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2018-08		경기도 성남시 수정구 양지동 62	스마트도시과	031-729-8523	37.462986	127.168281	2022-10-30
1027	양지동제2복지회관	"지하1층 다목적실, 1층 원장실, 2층 푸른별반"	경기도	성남시	서민·복지시설	LGU+	Public WiFi Free	2015-12	경기도 성남시 수정구 수정로578번길 9		LGU+	031-1544-8585	37.462791	127.167574	2022-10-30
1028	수정중앙노인복지회관	"1층 사무실, 2층(화장실, 열린강의실), 3층 기능회복실, 4층(사랑방, 주간보호센터), 5층 옥상"	경기도	성남시	서민·복지시설	KT	Public WiFi Free	2015-12	경기도 성남시 수정구 성남대로1480번길 38		KT	031-1588-9010	37.461527	127.130446	2022-10-30
1029	양지동 물놀이장	양지동 물놀이장	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2018-08		경기도 성남시 수정구 양지동 1017-1	스마트도시과	031-729-8523	37.460348	127.162696	2022-10-30
1030	분당구청 앞 문화의 거리	"분당구청 앞 주차장공중화장실 벽면, 카페 벽면"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 수내동 3		KT	031-1588-9010	37.38257735	127.1193238	2022-10-30
1031	분당구청 구내식당	"경기도 성남시 분당구 분당로 50(수내동), 분당구청 구내식당 (옥내1), 분당구청 3층 전산실"	경기도	성남시	관공서	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 분당로 50(수내동)		KT	031-1588-9010	37.38296951	127.1192273	2022-10-30
1032	복고개어린이공원	"경기도 성남시 수정구 복정동 638, 복고개어린이공원 (옥외1), 공원 내CCTV:수정복정-A-27"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 수정구 복정동 638		KT	031-1588-9010	37.46660692	127.1295863	2022-10-30
1033	백현야구장	백현야구장 (옥외1) 관리사무소 출입문 좌측	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 분당수서로 519		KT	031-1588-9010	37.38311839	127.1098873	2022-10-30
1034	백현교	"경기도 성남시 분당구 정자동 100-3, 백현교 (옥외3), CCTV:분당수내1-A-20"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 정자동 100-3		KT	031-1588-9010	37.37789515	127.1097656	2022-10-30
1035	배뫼산축구장	"경기도 성남시 수정구 둔전동 225-2, 배뫼산축구장 (옥외1), 입구 사무실 안 모뎀"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 수정구 둔전동 225-2		KT	031-1588-9010	37.42769868	127.1161746	2022-10-30
1036	방아다리어린이공원(어23)	"경기도 성남시 분당구 이매동 114, 방아다리어린이공원(어23) (옥외1), 공원 내CCTV:분당이매1-A-11"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 이매동 114		KT	031-1588-9010	37.39783138	127.1257869	2022-10-30
1037	방아교 (옥외2)	"CCTV:분당이매1-A-40, 분당이매2-A-20"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 정자동 100-3		KT	031-1588-9010	37.39938204	127.1246418	2022-10-30
1038	미래어린이공원(어37)	"경기도 성남시 분당구 서현동 309, 미래어린이공원(어37) (옥외1), 공원 내관리번호:분당서현2-A-5"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 서현동 309		KT	031-1588-9010	37.37115944	127.1359401	2022-10-30
1039	미금교	"경기도 성남시 분당구 금곡로 182(구미동), 미금교 (옥외2), CCTV:분당구미-A-35"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 금곡로 182(구미동)		KT	031-1588-9010	37.35097083	127.1210945	2022-10-30
1040	무장들 어린이공원(어15)	"경기도 성남시 분당구 야탑동 524, 무장뜰 어린이공원(어15) (옥외1), 공원 내CCTV:분당야탑2-A-4"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 야탑동 524		KT	031-1588-9010	37.40787473	127.1310147	2022-10-30
1041	무잡모퉁이 어린이공원(어13)	"경기도 성남시 분당구 야탑동 529, 무잡모퉁이 어린이공원(어13) (옥외1), CCTV관리번호:분당야탑2-A-3"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 야탑동 529		KT	031-1588-9010	37.40740565	127.1269696	2022-10-30
1042	목련 어린이공원(어17)	"경기도 성남시 분당구 야탑동 167, 목련 어린이공원(어17) (옥외1), 공원 내CCTV:분당야탑:3-A-11"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 야탑동 167		KT	031-1588-9010	37.40798603	127.139375	2022-10-30
1043	맹산2공원	"경기도 성남시 분당구 판교로 628(야탑동), 맹산2공원 (옥외1), 공원내 건물옥상 마당쪽"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 판교로 628(야탑동)		KT	031-1588-9010	37.40535827	127.1419212	2022-10-30
1044	매향 어린이공원(어5)	"경기도 성남시 분당구 야탑동 214-1번지, 매향 어린이공원(어5) (옥외1), 공원 내CCTV:분당야탑:3-A-16"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 야탑동 214-1번지		KT	031-1588-9010	37.41485473	127.1373321	2022-10-30
1045	매송어린이공원(어22)	"경기도 성남시 분당구 이매동 144번지 매송어린이공원, 매송어린이공원(어22) (옥외1), 공원 내 화장실 계량기쪽"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 이매동 144번지 매송어린이공원		KT	031-1588-9010	37.39770925	127.1230246	2022-10-30
1046	둔촌어린이공원	"경기도 성남시 중원구 하대원동 249-1, 둔촌어린이공원 (옥외1), 중원하대원-A-11"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 중원구 하대원동 249-1		KT	031-1588-9010	37.4276719	127.1515077	2022-10-30
1047	둔전교	"교각밑cctv:수정고등-A-64, 65, 교각 바로 밑 입구 화장실 위"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 수정구 둔전동 216		KT	031-1588-9010	37.42848078	127.1175013	2022-10-30
1048	대원테니스장	"경기도 성남시 중원구 원터로 67(성남동), 대원테니스장 (옥외1), 사무실 안 분전함"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 중원구 원터로 67(성남동)		KT	031-1588-9010	37.43270523	127.1425362	2022-10-30
1049	대원공원(분수대)	"대원공원(분수대) (옥외1),공원 관리사무소 외부 벽면 함체"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 중원구 시민로 41(하대원동)		KT	031-1588-9010	37.43430838	127.1508343	2022-10-30
1050	단대동 행복주택(내 주민공동시설)	"경기도 성남시 수정구 단대로23번길 36(단대동, 단대동 행복주택), 단대동 행복주택(내 주민공동시설) (옥내1), 1층경비실내 전산실"	경기도	성남시	서민·복지시설	KT	Public WiFi Free	2022-01	"경기도 성남시 수정구 단대로23번길 36(단대동, 단대동 행복주택)"		KT	031-1588-9010	37.4500847	127.1558417	2022-10-30
1051	단대게이트볼장	"경기도 성남시 수정구 단대로16번길 25(단대동), 단대게이트볼장 (옥내1), 사무실 안 모니터위"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 수정구 단대로16번길 25(단대동)		KT	031-1588-9010	37.4550369	127.1588204	2022-10-30
1052	남서울묘지공원	"경기도 성남시 분당구 야탑동 산 82, 남서울묘지공원 (옥외1), 원적정사 절 50미터전 오른쪽 전신주"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 야탑동 산 82		KT	031-1588-9010	37.399572	127.1649524	2022-10-30
1053	꿈동산어린이공원(어1)	"경기도 성남시 분당구 야탑동 332, 꿈동산어린이공원(어1) (옥외1), CCTV:분당야탑1-A-6"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 야탑동 332		KT	031-1588-9010	37.41471787	127.1260705	2022-10-30
1054	까치마을어린이공원(어61)	경기도 성남시 분당구 구미동 73까치마을어린이공원(어61) (옥외1) 공원 내CCTV:분당구미1-A-003	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 분당구 구미동 73		KT	031-1588-9010	37.35124266	127.1181949	2022-10-30
1055	기왓골어린이공원	"경기도 성남시 수정구 복정로118번길 7(복정동), 기왓골어린이공원 (옥외1), 수정복정-A-010"	경기도	성남시	편의시설	KT	Public WiFi Free	2022-01	경기도 성남시 수정구 복정로118번길 7(복정동)		KT	031-1588-9010	37.46378222	127.1276765	2022-10-30
1056	버스정류장 (06-228)	도촌단지입구	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 중원구 도촌동	스마트도시과	031-729-8522	37.4155	127.148183	2022-10-30
1057	버스정류장 (06-229)	성남시청	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2018-05		경기도 성남시 중원구 도촌동	스마트도시과	031-729-8522	37.419467	127.128517	2022-10-30
1058	버스정류장 (06-060)	대원터널사거리	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2018-05		경기도 성남시 중원구 상대원2동	스마트도시과	031-729-8522	37.4326	127.160167	2022-10-30
1059	버스정류장 (06-239)	도촌5단지정문	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 중원구 도촌동	스마트도시과	031-729-8522	37.417133	127.156417	2022-10-30
